LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=55us, v_thresh=1.0V
LIF Resolution: 15° per neuron
Date: 2026-03-30 04:01:21
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
          45         90       1.714426          150.0
          45         90       1.736614          135.0
          45         90       1.781557          135.0
          45         90       1.789184          135.0
          45         90       1.796936          135.0
          45         90       1.799471          150.0
          45         90       1.804698          135.0
          45         90       1.806211          150.0
          45         90       1.807229          135.0
          45         90       1.808397           60.0
          45         90       1.812472          135.0
          45         90       1.820264          135.0
          45         90       1.828043          135.0
          45         90       1.832800          135.0
          45         90       1.840587          135.0
          45         90       1.890715          135.0
          45         90       1.898538          135.0
          45         90       1.902208          135.0
          45         90       1.906452          135.0
          45         90       1.907842          165.0
          45         90       1.911210          165.0
          45         90       1.912338           60.0
          45         90       1.914514          135.0
          45         90       1.922647          135.0
          45         90       1.925248          150.0
          45         90       1.930827          135.0
          45         90       1.932395          150.0
          45         90       1.955876          135.0
          45         90       1.955876          150.0
          45         90       1.967268          135.0
          45         90       1.997907          120.0
          45         90       2.196743          135.0
          45         90       2.204993          135.0
          45         90       2.222415          135.0
          45         90       2.231110          135.0
          45         90       2.239893          135.0
          45         90       2.452632          135.0
          45         90       2.470698          135.0
          45         90       2.504689          120.0
          45         90       2.507161          150.0
          45         90       2.519784          135.0
          45         90       2.535837          135.0
          45         90       2.552008          150.0
          45         90       2.672321          135.0
          45         90       2.699069          135.0
          45         90       2.708712          135.0
          45         90       2.718536          135.0
          45         90       2.774610          135.0
          45         90       2.782956          135.0
          45         90       2.908962          135.0
          45         90       2.913999          135.0
          45         90       2.917749          135.0
          45         90       2.920804          135.0
          45         90       2.925659          135.0
          45         90       2.926743          120.0
          45         90       2.927839          135.0
          45         90       2.934784          135.0
          45         90       2.942325          150.0
          45         90       2.943366          135.0
          45         90       2.993045          150.0
          50         95       0.020005          135.0
          50         95       0.030276          135.0
          50         95       0.035918          135.0
          50         95       0.042638          135.0
          50         95       0.059021          135.0
          50         95       0.070580          150.0
          50         95       0.094018          135.0
          50         95       0.237204          135.0
          50         95       0.243258          120.0
          50         95       0.244335          135.0
          50         95       0.245688          150.0
          50         95       0.249297          135.0
          50         95       0.255661          135.0
          50         95       0.282557          135.0
