LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=58us, v_thresh=0.5V
LIF Resolution: 15° per neuron
Date: 2026-03-30 07:05:49
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
           0         45       0.134719          180.0
           0         45       0.137149            0.0
           0         45       0.137285          180.0
           0         45       0.138453           90.0
           0         45       0.139703           75.0
           0         45       0.139869          210.0
           0         45       0.143626            0.0
           0         45       0.143762          180.0
           0         45       0.145411           15.0
           0         45       0.148372            0.0
           0         45       0.150207           15.0
           0         45       0.150316          180.0
           0         45       0.154844            0.0
           0         45       0.157473          120.0
           0         45       0.158711          180.0
           0         45       0.158711          270.0
           0         45       0.160243            0.0
           0         45       0.160405          165.0
           0         45       0.161305           15.0
           0         45       0.164001            0.0
           0         45       0.164137          180.0
           0         45       0.165293          225.0
           0         45       0.165293          240.0
           0         45       0.166739          210.0
           0         45       0.170626            0.0
           0         45       0.170762          180.0
           0         45       0.170762          270.0
           0         45       0.171957           90.0
           0         45       0.173461          195.0
           0         45       0.174516          345.0
           0         45       0.174629          180.0
           0         45       0.176715            0.0
           0         45       0.176851          180.0
           0         45       0.178071          195.0
           0         45       0.178258          315.0
           0         45       0.178258          330.0
           0         45       0.179540          180.0
           0         45       0.179540          255.0
           0         45       0.183465          180.0
           0         45       0.183465          210.0
           0         45       0.183465          225.0
           0         45       0.185204          105.0
           0         45       0.186235          180.0
           0         45       0.186235          195.0
           0         45       0.186235          210.0
           0         45       0.187985           90.0
           0         45       0.190086          180.0
           0         45       0.190282            0.0
           0         45       0.190282           15.0
           0         45       0.190282           30.0
           0         45       0.190282           45.0
           0         45       0.190282           60.0
           0         45       0.190282          300.0
           0         45       0.190282          315.0
           0         45       0.190282          330.0
           0         45       0.190282          345.0
           0         45       0.191364          195.0
           0         45       0.191508           75.0
           0         45       0.192696            0.0
           0         45       0.192832          180.0
           0         45       0.194493          345.0
           0         45       0.195555            0.0
           0         45       0.195555           60.0
           0         45       0.195555           75.0
           0         45       0.196672          180.0
           0         45       0.196868           15.0
           0         45       0.196868           30.0
           0         45       0.196868           45.0
           0         45       0.198234           90.0
           0         45       0.199426          180.0
           0         45       0.202110            0.0
           0         45       0.202249          195.0
           0         45       0.203578           90.0
           0         45       0.203578          180.0
           0         45       0.203805          270.0
           0         45       0.205235            0.0
           0         45       0.205403          195.0
           0         45       0.206876          105.0
           0         45       0.208762          135.0
           0         45       0.208762          150.0
           0         45       0.208762          180.0
           0         45       0.210329          165.0
           0         45       0.212110            0.0
           0         45       0.212110          270.0
           0         45       0.213477          225.0
           0         45       0.213477          240.0
           0         45       0.214383          150.0
           0         45       0.214383          165.0
           0         45       0.214383          180.0
           0         45       0.215348          210.0
           0         45       0.216860          180.0
           0         45       0.216860          195.0
           0         45       0.216860          225.0
           0         45       0.218536          165.0
           0         45       0.220821            0.0
           0         45       0.220957          180.0
           0         45       0.223180          135.0
           0         45       0.223180          150.0
           0         45       0.223387          210.0
           0         45       0.223387          225.0
           0         45       0.224414           90.0
           0         45       0.224414          180.0
           0         45       0.225512            0.0
           0         45       0.226551          270.0
           0         45       0.227536          120.0
           0         45       0.227536          135.0
           0         45       0.229793            0.0
           0         45       0.229914          180.0
           0         45       0.230961           90.0
           0         45       0.231573          165.0
           0         45       0.231573          285.0
           0         45       0.232899          105.0
           0         45       0.233086          300.0
           0         45       0.233086          330.0
           0         45       0.234135          120.0
           0         45       0.236309            0.0
           0         45       0.236434          180.0
           0         45       0.238062          270.0
           0         45       0.240640            0.0
           0         45       0.240640           90.0
           0         45       0.241950          180.0
           0         45       0.242852            0.0
           0         45       0.242996          165.0
           0         45       0.242996          195.0
           0         45       0.244469          345.0
           0         45       0.244606          180.0
           0         45       0.246887            0.0
           0         45       0.248497          180.0
           0         45       0.249387            0.0
           0         45       0.249536          165.0
           0         45       0.249536          195.0
           0         45       0.251153          180.0
           0         45       0.251153          270.0
           0         45       0.252657           90.0
           0         45       0.254020          180.0
           0         45       0.255961            0.0
           0         45       0.256071          180.0
           0         45       0.257105           90.0
           0         45       0.257731          270.0
           0         45       0.258524          285.0
           0         45       0.258524          300.0
           0         45       0.258524          315.0
           0         45       0.258524          330.0
           0         45       0.258524          345.0
           0         45       0.259606          255.0
           0         45       0.262586            0.0
           0         45       0.262722          180.0
           0         45       0.264192          315.0
           0         45       0.264192          330.0
           0         45       0.266153            0.0
           0         45       0.266265          180.0
           0         45       0.267438          195.0
           0         45       0.267438          210.0
           0         45       0.267438          225.0
           0         45       0.268855           90.0
           0         45       0.268855          180.0
           0         45       0.269208          270.0
           0         45       0.271083          195.0
           0         45       0.271083          210.0
           0         45       0.271083          225.0
           0         45       0.271083          240.0
           0         45       0.271083          255.0
           0         45       0.271930            0.0
           0         45       0.275790            0.0
           0         45       0.275922          180.0
           0         45       0.276954          150.0
           0         45       0.276954          165.0
           0         45       0.277817          225.0
           0         45       0.277817          240.0
           0         45       0.279153          210.0
           0         45       0.280965           90.0
           0         45       0.281100          285.0
           0         45       0.282563            0.0
           0         45       0.282704          180.0
           0         45       0.284461           15.0
           0         45       0.284604          195.0
           0         45       0.285782            0.0
           0         45       0.285917          165.0
           0         45       0.287461          135.0
           0         45       0.287461          150.0
           0         45       0.289540          210.0
           0         45       0.289540          225.0
           0         45       0.289747          315.0
           0         45       0.290825          180.0
           0         45       0.291251            0.0
           0         45       0.293098           75.0
           0         45       0.293264          195.0
           0         45       0.295020          315.0
           0         45       0.295020          330.0
           0         45       0.296469          135.0
           0         45       0.296469          150.0
           0         45       0.296708          210.0
           0         45       0.296708          225.0
           0         45       0.297618            0.0
           0         45       0.297754          180.0
           0         45       0.299266          255.0
           0         45       0.299397          105.0
           0         45       0.300508          270.0
           0         45       0.300625          120.0
           0         45       0.303645            0.0
           0         45       0.303781          180.0
           0         45       0.304895          210.0
           0         45       0.304895          225.0
           0         45       0.304895          240.0
           0         45       0.307772          105.0
           0         45       0.307772          345.0
           0         45       0.308637          120.0
           0         45       0.308637          135.0
           0         45       0.308637          150.0
           0         45       0.310235          270.0
           0         45       0.311102          180.0
           0         45       0.311387            0.0
           0         45       0.312422           15.0
           0         45       0.312553          165.0
           0         45       0.314243          285.0
           0         45       0.314374           75.0
           0         45       0.315711          120.0
           0         45       0.315711          135.0
           0         45       0.317333            0.0
           0         45       0.317469          180.0
           0         45       0.318567           15.0
           0         45       0.318930          165.0
           0         45       0.320211          270.0
           0         45       0.320350          105.0
           0         45       0.321774          180.0
           0         45       0.323376           90.0
           0         45       0.323512          270.0
           0         45       0.325524          120.0
           0         45       0.325711          330.0
           0         45       0.327297          270.0
           0         45       0.327433           90.0
           0         45       0.328856            0.0
           0         45       0.331563          270.0
           0         45       0.333336          195.0
           0         45       0.333817            0.0
           0         45       0.335555          330.0
           0         45       0.336950            0.0
           0         45       0.337076          150.0
           0         45       0.338625          345.0
           0         45       0.338782          225.0
           0         45       0.339610            0.0
           0         45       0.339610           90.0
           0         45       0.341774          270.0
           0         45       0.341909           15.0
           0         45       0.341909           75.0
           0         45       0.343332          285.0
           0         45       0.344633          270.0
           0         45       0.345184          135.0
           0         45       0.345184          150.0
           0         45       0.354286          300.0
           0         45       0.354286          315.0
           0         45       0.356852          180.0
           0         45       0.357903           90.0
           0         45       0.357903          105.0
           0         45       0.362524           90.0
           0         45       0.363532            0.0
           0         45       0.363672          180.0
           0         45       0.367083          240.0
           0         45       0.367727           45.0
           0         45       0.367727           60.0
           0         45       0.387469            0.0
           0         45       0.387605          180.0
           0         45       0.389625          165.0
           0         45       0.404083            0.0
           0         45       0.404227          180.0
           0         45       0.405153          345.0
           0         45       0.406262          165.0
           0         45       0.407114            0.0
           0         45       0.409278           30.0
           0         45       0.409278           45.0
           0         45       0.444594          180.0
           0         45       0.455204           90.0
           0         45       0.455204          180.0
           0         45       0.456251          135.0
           0         45       0.456251          150.0
           0         45       0.456251          165.0
           0         45       0.772215            0.0
           0         45       0.782731            0.0
           0         45       0.782867          180.0
           0         45       0.783899          240.0
           0         45       0.785372            0.0
           0         45       0.793301            0.0
           0         45       0.793437          180.0
           0         45       0.794664          345.0
           0         45       0.795723            0.0
           0         45       0.795723           15.0
           0         45       0.795854          165.0
           0         45       0.796821          225.0
           0         45       0.799477            0.0
           0         45       0.804231            0.0
           0         45       0.805610          345.0
           0         45       0.805715          180.0
           0         45       0.805874           15.0
           0         45       0.816504            0.0
           0         45       0.817578           15.0
           0         45       0.961782          180.0
           0         45       0.961782          210.0
           0         45       0.961782          225.0
           0         45       0.973383            0.0
           0         45       0.973520           90.0
           0         45       0.973520          180.0
           0         45       0.974508           15.0
           0         45       0.974639          165.0
           0         45       0.976145          180.0
           0         45       0.976454            0.0
           0         45       1.000075          120.0
           0         45       1.000075          135.0
           0         45       1.012836          135.0
           0         45       1.012836          150.0
           0         45       1.038477          120.0
           0         45       1.038477          135.0
           0         45       1.522583          225.0
           0         45       1.523918            0.0
           0         45       1.524054          180.0
           0         45       1.534903          180.0
           0         45       1.534903          270.0
           0         45       1.535836            0.0
           0         45       1.535973           90.0
           0         45       1.537198           45.0
           0         45       1.537198          225.0
           0         45       1.537586          180.0
           0         45       1.537586          270.0
           0         45       1.543059            0.0
           0         45       1.543195          180.0
           0         45       1.544922          195.0
           0         45       1.544922          210.0
           0         45       1.641907            0.0
           0         45       1.642043           90.0
           0         45       1.642043          180.0
           0         45       1.648266          150.0
           0         45       1.648266          165.0
           0         45       1.648266          180.0
           0         45       1.654239            0.0
           0         45       1.654376           90.0
           0         45       1.654376          180.0
           0         45       1.663368          240.0
           0         45       1.666622            0.0
           0         45       1.666747          180.0
           0         45       1.672965            0.0
           0         45       1.673101          180.0
           0         45       1.675997            0.0
           0         45       1.675997           15.0
           0         45       1.676189          225.0
           0         45       1.677327           75.0
           0         45       1.677327          195.0
           0         45       1.679399            0.0
           0         45       1.679536          180.0
           0         45       1.681137           15.0
           0         45       1.684665          270.0
           0         45       1.684801           90.0
           0         45       1.686020            0.0
           0         45       1.686149          180.0
           0         45       1.689868          180.0
           0         45       1.690192           15.0
           0         45       1.690192           30.0
           0         45       1.691352            0.0
           0         45       1.691471          210.0
           0         45       1.698926            0.0
           0         45       1.698926           90.0
           0         45       1.698926          180.0
           0         45       1.698926          270.0
           0         45       1.700418           15.0
           0         45       1.700418          105.0
           0         45       1.700418          255.0
           0         45       1.700418          345.0
           0         45       1.701606            0.0
           0         45       1.701726          180.0
           0         45       1.705797          255.0
           0         45       1.705965           15.0
           0         45       1.705965           75.0
           0         45       1.707247            0.0
           0         45       1.707383          180.0
           0         45       1.708368          345.0
           0         45       1.708524          195.0
           0         45       1.708524          210.0
           0         45       1.708524          225.0
           0         45       1.708524          240.0
           0         45       1.828477            0.0
           0         45       1.828609          180.0
           0         45       1.834915            0.0
           0         45       1.835051          180.0
           0         45       1.836133          345.0
           0         45       1.836254          195.0
           0         45       1.838661          180.0
           0         45       1.838661          270.0
           0         45       1.840036            0.0
           0         45       1.840202          165.0
           0         45       1.841559          135.0
           0         45       1.841559          150.0
           0         45       1.842944          165.0
           0         45       1.843313          195.0
           0         45       1.843313          210.0
           0         45       1.843313          225.0
           0         45       1.844403            0.0
           0         45       1.844539          180.0
           0         45       1.845563          135.0
           0         45       1.845563          150.0
           0         45       1.845563          165.0
           0         45       1.846571          120.0
           0         45       1.846938          225.0
           0         45       1.846938          240.0
           0         45       1.848204            0.0
           0         45       1.848321          180.0
           0         45       1.850196           15.0
           0         45       1.850327          165.0
           0         45       1.851501            0.0
           0         45       1.851633          180.0
           0         45       1.853161          165.0
           0         45       1.853313           15.0
           0         45       1.853313           30.0
           0         45       1.853313           60.0
           0         45       1.855110            0.0
           0         45       1.855234          180.0
           0         45       1.856208          345.0
           0         45       1.856329          195.0
           0         45       1.856329          210.0
           0         45       1.856329          240.0
           0         45       1.859098            0.0
           0         45       1.859239          105.0
           0         45       1.859239          165.0
           0         45       1.859239          180.0
           0         45       1.860610          195.0
           0         45       1.862352            0.0
           0         45       1.862488          180.0
           0         45       1.864192           15.0
           0         45       1.864323          165.0
           0         45       1.864406            0.0
           0         45       1.868816          180.0
           0         45       1.868816          270.0
           0         45       1.869770            0.0
           0         45       1.869913          195.0
           0         45       1.871719          180.0
           0         45       1.871855            0.0
           0         45       1.878333          180.0
           0         45       1.878483          345.0
           0         45       1.879512            0.0
           0         45       1.879680          105.0
           0         45       1.879680          165.0
           0         45       1.880930          180.0
           0         45       1.883934          285.0
           0         45       1.884053           60.0
           0         45       1.888868          285.0
           0         45       1.889046          165.0
           0         45       1.890211          180.0
           0         45       1.890211          270.0
           0         45       1.897368          285.0
           0         45       1.897368          300.0
           0         45       1.952715          315.0
           0         45       1.952715          330.0
           0         45       1.961321           30.0
           0         45       1.961321           45.0
           0         45       1.963590           90.0
           0         45       1.963590          180.0
           0         45       1.966426            0.0
           0         45       2.053403            0.0
           0         45       2.054446           15.0
           0         45       2.054575          180.0
           0         45       2.056872            0.0
           0         45       2.057008          180.0
           0         45       2.057178           15.0
           0         45       2.057950          345.0
           0         45       2.058081          195.0
           0         45       2.059528            0.0
           0         45       2.059645          180.0
           0         45       2.060672          345.0
           0         45       2.060803          195.0
           0         45       2.061793            0.0
           0         45       2.061922          180.0
           0         45       2.062973           15.0
           0         45       2.063104          165.0
           0         45       2.064602          180.0
           0         45       2.064602          270.0
           0         45       2.065352           90.0
           0         45       2.066536          165.0
           0         45       2.067200            0.0
           0         45       2.067696          180.0
           0         45       2.068414           15.0
           0         45       2.068414          345.0
           0         45       2.068918          165.0
           0         45       2.069975           30.0
           0         45       2.070092          150.0
           0         45       2.072040            0.0
           0         45       2.072168          150.0
           0         45       2.072168          180.0
           0         45       2.073254          345.0
           0         45       2.073383          195.0
           0         45       2.074852          330.0
           0         45       2.074969          210.0
